Dates,NDX Index,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,ATVI,AVGO,AZN,BIDU,BIIB,BKNG,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSX,CTAS,CTSH,DDOG,DLTR,DOCU,DXCM,EA,EBAY,EXC,FAST,FB,FISV,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MRNA,MRVL,MSFT,MTCH,MU,NFLX,NTES,NVDA,NXPI,ODFL,OKTA,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TEAM,TMUS,TSLA,TXN,VRSK,VRSN,VRTX,WBA,WDAY,XEL,ZM,ZS,IDXX,SBAC,WYNN,TRIP,YHOO,MAT,TTWO,AKAM,DISCA,DISCK,NCLH,TSCO,VIAB,DISH,CA,XRAY,ESRX,HOLX,QRTEA,STX,SHPG,VOD,TFCF,TFCFA,CELG,HAS,HSIC,JBHT,VTRS,NLOK,AAL,WTW,UAL,CSGP,NTAP,WDC,BMRN,CTXS,EXPE,LBTYA,ULTA,ALXN,MXIM,CDW,CERN,CHKP,FOXA,FOX,INCY,TCOM,PTON,XLNX
3/5/2019,7845.73,52.938,,285.58,116.95,160.19,176.7,,331.08,43.96,28.22,177.31,1962.46,,208.68,47.15,315.71,,167.04,231.18,1824.07,70.27,,377.68,43.29,244.62,,,54.94,26.84,222.93,59.25,,108.82,,,92.5,38.28,,35.435,195.47,86.74,,67.13,1185.4,1189.55,,250.47,325.52,51.75,248.86,169.313,30.05,,32.58,128.47,,207.78,178.64,140.14,50.375,51.76,578.94,63.11,,,128.9,,43.33,385.03,57.088,45.7525,,,,375.79,,84.61,71.38,,127.67,111.96,89.29,336.89,97.13,78.05,,5.88,121.65,,87.6,,74.6018,51.006,117.47,143.21,196.95,173.87,54.08,203.12,56.58,,,250.47,,147.36,,,,101.62,,,27.77,,,,,,,,,,49.6,,,,,96.88,104.75,63.23,95.96,28.01,23.55,34.79,179.77,88.5,,72.16,50.8,84.1,99.15,127.1,26.66,341.96,136.69,60.55,,68.47,119.94,37.47,37.02,83.06,44.18,,119.02
6/5/2019,7794.09,52.12,,283.66,114.93,160.25,175.28,,329.46,43.11,27.42,177.06,1950.55,,205.17,48.16,311.57,,164.5,236.07,1800.51,70,,376.28,43.3,244.23,,,54.59,26.69,222.9,59.6,,108.62,,,93.76,37.88,,33.98,193.88,87.8,,67.69,1189.39,1193.46,,251.88,324.76,51.22,248.48,169.493,28.7,,32.77,124.61,,204.54,177.69,137.75,48.49,51.6,567.69,62.62,,,128.15,,42.13,378.67,56.284,44.9625,,,,375.76,,84.67,69.43,,127.27,110.85,88.25,344.23,97.39,78.06,,5.84,121.53,,86.52,,74.3223,51.068,115.86,143.39,197.13,174.76,53.92,202.98,56.51,,,251.88,,141.36,,,,101.65,,,27.5,,,,,,,,,,49.37,,,,,96.47,103.69,63.28,96.67,28.26,23.19,34.75,178.63,87.79,,70.73,49.56,83.47,98.38,124.09,26.76,346.68,136.96,59.11,,68.65,119.62,37.92,37.31,85,41.95,,118.81
7/5/2019,7640.15,50.715,,277.07,113.68,158.35,170.72,,325.51,42.05,26.66,173.87,1921,,200.69,46.68,307.29,,162.13,229.02,1785,68.6,,374.74,42.76,240.18,,,53.45,26.09,218.85,58.51,,105.45,,,92.73,37.68,,33.25,189.77,85.54,,66.4,1174.1,1178.86,,245.45,320.51,50.48,244.41,163.77,27.13,,32.5,116.96,,199.94,173.98,135.15,47.075,51.01,539.41,61.6,,,125.52,,40.26,370.46,52.834,43.2775,,,,368.87,,83.48,68.85,,125.98,108.95,85.2,322.4,95.76,77.96,,5.72,119.57,,83.55,,73.8632,49.412,113.93,140.5,193.18,170.28,52.94,198.54,56.58,,,245.45,,135.7,,,,99.88,,,27.1,,,,,,,,,,48.56,,,,,95.46,101.19,66.71,95.99,21.53,22.37,33.91,174.41,85.68,,69.14,47.21,82,97.54,122.87,25.96,342.36,134.52,58.27,,67.75,116.42,37.26,36.7,83.23,41.04,,117.81
8/5/2019,7617.55,50.725,,276.77,110.55,159.19,171.51,,322.87,41.58,27.09,172.15,1917.77,,201.43,46.82,303.39,,159.58,230.98,1751.63,68.94,,372.32,42.55,241.34,,,53.47,26.0667,219.92,58.98,,106.11,,,93.88,37.54,,33.09,189.54,85.42,,66.07,1166.27,1170.78,,245.79,319.43,49.24,244.12,165.233,26.89,,32.43,114.55,,199.71,175.17,134.77,45.77,51.01,536.06,61.68,,,125.51,,39.75,364.37,52.882,43.48,,,,367.77,,84.19,68.84,,126.02,109.07,84.54,329,96.83,78.05,,5.74,119.36,,84.06,,72.4957,48.968,112.56,140.56,193.15,169.01,53.5,196.92,55.88,,,245.79,,135.96,,,,101.81,,,27.35,,,,,,,,,,49.04,,,,,95.71,100.81,68.71,95.28,21.89,22.26,33.75,175.51,84.64,,68.92,46.7,82.72,97.54,121.87,25.9,348.15,133.65,57.3,,68.02,117.05,37.42,36.82,82.85,40.64,,117.69
9/5/2019,7582.75,50.18,,275.79,110.55,160.57,171.42,,323.25,40.94,27.21,172.87,1899.87,,198.99,46.64,304.06,,158.7,228.47,1736.03,68.7,,374.33,42.92,243.47,,,52.92,26.0567,221.51,59.1,,105.64,,,93.32,37.62,,33.005,188.65,84.69,,66.13,1162.38,1167.97,,246.22,317.37,46.62,241.3,165.353,27.51,,32.58,114.13,,198.63,173.71,135.47,44.69,51.35,542.64,61.92,,,125.5,,39.27,362.75,52.334,42.5475,,,,367.39,,84.31,69.01,,126.05,109.73,83.78,324.17,97.01,77.9,,5.71,118.9,,83.64,,74.1127,48.396,112.15,140.5,193.73,169.91,53.56,200.35,56.06,,,246.22,,136.33,,,,102.12,,,26.94,,,,,,,,,,47.57,,,,,95.47,100.46,69.26,95.4,22.76,22.17,33.95,175,84.12,,68.54,46.42,83.38,96.87,119.3,26.29,348.05,131.77,57.1,,68.59,117.78,38.5,37.97,82.02,40.63,,116.7
10/5/2019,7586.53,49.295,,278.48,110.6,161.03,173.77,,321.93,40.8,27.96,171.85,1889.98,,198.74,46.02,303.96,,156.75,226.23,1829.85,69.36,,377.89,43.15,247.02,,,53.36,26.23,222.83,59.13,,104.02,,,93.88,37.38,,32.82,188.34,85.23,,65.57,1164.27,1167.64,,247.83,315.81,46.2,244.63,165.103,28.17,,32.65,114.02,,197.9,173.68,131.71,44.62,51.87,557.84,63,,,127.13,,38.94,361.04,52.894,42.205,,,,364.79,,85.08,69.51,,128.01,110.41,85.84,312.86,97.49,78.42,,5.74,119.82,,82.56,,75.0909,47.904,112.6,140.68,194.64,168.85,53.42,203.53,57.21,,,247.83,,129.89,,,,103.38,,,26.77,,,,,,,,,,47.4,,,,,95.51,100.69,68.9,95.06,22.17,19.39,33.99,176.65,84.79,,68.76,45.86,82.43,97.19,118.76,26.31,343.24,131.69,56.96,,68.94,118.63,38.53,38.05,80.68,40,,116.92
13/5/2019,7324.13,46.43,,267.7,104.23,157.26,164.93,,310.15,39.09,26.24,167.6,1822.68,,190.44,43.41,293.38,,151.54,225.66,1777.26,66.9,,368.89,42.28,241.92,,,51.3,25.59,216.5,56.88,,99.34,,,90.42,35.87,,31.89,181.54,83.36,,64.17,1132.03,1136.59,,242.62,300.87,44.76,236.93,159.583,28.18,,31.97,108.83,,188.3,167.57,126.01,41.805,51.19,543.03,62.34,,,123.35,,37.38,345.26,50.914,39.6125,,,,354.85,,83.56,67.64,,127.16,106.83,83.89,305.15,93.45,76.68,,5.57,115.9,,76.63,,73.2842,45.402,107.11,138.48,189.21,164.61,52.12,194.08,57.78,,,242.62,,121.87,,,,100.01,,,25.75,,,,,,,,,,44.04,,,,,94.05,95.97,66.97,93.54,20.08,19.14,32.14,173.7,82.07,,65.98,42.99,80.35,95.35,116.77,24.81,330.23,125.92,53.42,,67.16,115.45,37.97,37.5,75.75,38.07,,110.64
14/5/2019,7401.88,47.165,,271.86,106.75,158.51,169.96,,320.09,40.01,27.32,167.81,1840.12,,198.04,44.7,302,,152.39,229.18,1793.67,68.09,,373.15,42.91,242.73,,,52.02,26.08,220.07,57.75,,98.75,,,94.57,36.8,,32.08,180.73,84.46,,65.08,1120.44,1124.86,,246.18,304.56,45.17,240.99,162.45,29.67,,32.27,109.57,,192.44,170.68,129.87,42.33,51.62,562.69,62.35,,,124.73,,38.51,345.61,52.474,40.51,,,,353.81,,84.19,68.71,,127.41,109.09,86.13,304.62,94.46,77.06,,5.63,117.74,,78.11,,73.4639,46.462,109.04,139.32,191.25,166.72,52.58,201.28,57.31,,,246.18,,123.32,,,,103.55,,,26.25,,,,,,,,,,44.64,,,,,94.15,96.77,67.31,95.63,20.41,19.47,32.34,175.38,83.45,,67.32,44.63,81.05,95.82,119.56,24.91,335.32,127.93,54.1,,67.83,116.33,37.89,37.48,76.11,38.85,,113.18
15/5/2019,7503.25,47.73,,276.82,107.89,159.37,173.32,,325.71,41.5,27.58,169.87,1871.15,,200.63,46.28,304.37,,152.5,230.59,1789.43,68.74,,377.19,42.49,244.67,,,52.44,25.7967,221.55,58.6,,100.2,,,96.77,37.04,,32.16,186.27,85.87,,65.3,1164.21,1170.8,,249.55,306.58,45.62,243.14,163.047,30.44,,32.4,110.35,,195.48,172.88,131.83,42.9,51.83,572.93,63.07,,,126.02,,38.41,354.99,52.408,39.895,,,,353.4,,85.05,69.17,,129.35,111.5,86.26,305.85,94.5,77.76,,5.61,120.23,,78.75,,74.492,46.39,110.29,140.78,193.88,166.88,52.74,204.99,57.22,,,249.55,,125.25,,,,107.48,,,26.18,,,,,,,,,,45.59,,,,,94.96,97.4,66.58,95.54,20.05,19.49,32.16,175.54,82.35,,67.79,45.49,87.16,96.04,119.14,25.29,340.7,128.41,54.79,,68.63,116.81,37.71,37.23,75.99,38.96,,114.45
16/5/2019,7580.14,47.52,,283.55,104.7,161.53,176.68,,330.87,41.66,28.01,169.92,1907.57,,202.14,47.29,297.29,,153.7,230.87,1803.31,69.85,,382.19,43.19,247.44,,,55.93,26.0733,223.72,58.64,,100.89,,,99,37.27,,32.305,186.99,87.78,,65.78,1178.98,1184.5,,251.97,309.85,45.53,247.55,163.91,30.46,,32.46,108.78,,194.46,176.8,132.51,42.54,52.8,595.73,63.93,,,128.93,,37.31,359.31,55.822,40.0475,,,,352.57,,86.64,69.89,,130.27,113.87,82.81,308.04,95.88,78.9,,5.65,123.17,,73.99,,75.2406,45.666,109.21,142.13,196.83,170.23,52.5,212,57.73,,,251.97,,127.31,,,,107.55,,,26.25,,,,,,,,,,45.68,,,,,95.51,98.28,67.09,96.55,20.21,19.71,32.32,178.06,82.58,,69.69,45.09,89.67,96.58,118.17,25.62,343.24,131.4,54.4,,68.91,119.12,36.74,36.32,77.64,38.81,,106.13
17/5/2019,7503.68,47.25,,279.85,100.83,161.72,174.33,,322.61,42.7,27.5,169.91,1869,,201.2,46.39,289.89,,128.31,229.28,1787.29,68.66,,386.41,43.54,248.35,,,56.35,26.1333,223.42,59.44,,100.39,,,97.26,36.9,,32.085,185.3,87.3,,66.36,1162.3,1168.78,,249.56,307.63,44.89,245.45,163.38,29.31,,32.53,108.6,,194.16,173,130.91,41.63,52.23,574.57,63.63,,,128.07,,36.06,354.45,53.306,39.1325,,,,353.02,,86.27,69.24,,130.51,112.8,81.5,304.94,97.2,78.91,,5.66,121.39,,70.41,,75.2306,42.206,106.79,141.97,195.3,168.73,52.27,210.38,58.21,,,249.56,,121.42,,,,106.66,,,26.22,,,,,,,,,,45.22,,,,,95.42,97.15,67.92,96.02,19.64,19.84,31.74,176,81.5,,69.09,44.63,88.71,95.8,116.26,25.23,342.45,130.9,53.59,,68.48,118.43,37.32,36.83,77.2,36.7,,104.76
20/5/2019,7376.7,45.773,,275.45,97.5,161.34,170.61,,319.68,40.35,26.68,168.39,1858.97,,190.48,43.61,272.59,,117.55,230.76,1752.23,64.62,,377.29,42.78,248.9,,,56.01,26.02,223.38,59.99,,100.06,,,92.69,36.56,,32.05,182.72,87.18,,65.86,1138.85,1144.66,,248.54,300.59,43.56,243.69,161.073,28.36,,31.79,105.61,,183.67,174.15,127.86,39.77,52.29,574.09,63.61,,,126.22,,34.62,348.11,51.524,37.9375,,,,353.99,,86.16,69.32,,129.99,112.15,76.62,302.57,96.67,76.66,,5.58,115.01,,68.01,,78.1452,41.072,104.73,141.3,194.16,165.73,52.26,202.81,58.39,,,248.54,,120.18,,,,102.98,,,25.83,,,,,,,,,,44.72,,,,,94.83,96.14,68.49,97.48,19.42,20.05,30.96,176.37,81.74,,68.13,41.95,86.66,95.07,116.48,25.1,347.89,127.23,52.63,,69.55,117.97,37.14,36.68,76.83,36.04,,101.03
21/5/2019,7451.02,46.65,,278.07,99.88,163,174.23,,319.68,41.27,27.35,169.69,1857.52,,193.75,43.45,275.33,,120.49,232.92,1772.19,65.35,,379.21,43.29,249.93,,,56.52,26.1133,227.01,61,,99.77,,,95.65,36.58,,32.505,184.82,88.41,,66.52,1149.63,1154.44,,249.33,306.47,44.46,246.08,161.187,29.05,,31.98,106.83,,186.91,176.53,129.43,40.975,52.18,572.95,63.74,,,126.9,,35.64,354.27,52.524,38.765,,,,362.64,,87.11,70.15,,129.05,112.43,77.75,309.95,97.4,77.53,,5.64,115.78,,69.74,,77.0073,41.016,107,143.19,195.56,169.12,52.76,206.83,58.08,,,249.33,,120.87,,,,103.75,,,26.34,,,,,,,,,,46.16,,,,,96.25,97.01,68.89,95.75,19.67,20.53,31.3,178.31,82.97,,69.99,43.45,87.47,95.66,117.48,25.87,353.16,128.8,53.66,,70.15,117.97,37.69,37.18,78.68,37.89,,105.71
22/5/2019,7420.66,45.695,,281.82,101.44,163.37,174.03,,318.82,40.49,27.41,171.3,1859.68,,191.53,42.91,269.22,,118.4,235.04,1745.02,64.72,,378.08,43.3,249.51,,,55.69,25.8133,226.29,61.5,,99.57,,,93.84,36.31,,32.14,185.32,89.6,,66.5,1151.42,1155.85,,250.38,312.83,44,247.53,161.79,28.23,,31.88,105.89,,187.18,175.72,127.77,40.915,52.09,569.49,64,,,127.67,,34.73,359.73,52.156,38.05,,,,368.62,,87.15,68.18,,130.07,112.47,69.31,320.09,94.53,77.25,,5.56,115.09,,68.54,,76.2088,38.546,106.78,143.86,197.69,172.37,52.94,210.41,58.51,,,250.38,,119.92,,,,104.23,,,25.78,,,,,,,,,,44.71,,,,,96.36,99.07,68.66,92.93,19.65,20.29,29.92,180.02,81.88,,67.1,42.19,87.69,96.13,116.71,25.41,349.09,127.55,54.02,,70.13,118.24,37.12,36.67,79.02,37.66,,104.69
23/5/2019,7307.93,44.915,,274.25,98.73,161.13,169.54,,307.85,39.94,26.36,172.11,1815.48,,190.62,42.19,260.09,,113.46,229.11,1716.93,63.72,,375.51,42.73,248.53,,,54.19,25.1267,224.2,61.08,,97.46,,,92.11,35.95,,31.34,180.87,87.2,,67.17,1140.77,1145.34,,253.57,308.97,44.53,241.31,157.927,26.7,,31.45,104.53,,185.45,170.2,123.91,40.795,52.04,580.67,63.23,,,126.18,,33.82,352.21,52.034,36.83,,,,366.14,,86.06,67.06,,129.97,109.9,68.255,315.26,94.51,76.41,,5.39,117.01,,68.46,,75.8695,39.098,105.83,142.16,194.63,173.01,51.61,205.32,59.09,,,253.57,,113.86,,,,104.38,,,25.48,,,,,,,,,,43.74,,,,,95.63,97.93,67.67,91.03,19.17,19.97,29.5,177.83,80.91,,61.66,41.49,86.97,95.19,116.44,25.15,337.83,125.33,53.86,,69.94,113.4,36.91,36.51,80.5,36.46,,102.3
24/5/2019,7300.96,44.743,,274.77,98.42,161.85,161.22,,311.47,39.5,26.44,171.28,1823.28,,189.8,42.29,255.94,,114.47,227.06,1708.48,63.99,,375,42.67,247.3,,,54.37,24.9667,222.5,61.87,,98.42,,,92.31,36.13,,30.86,181.06,86.9,,66.89,1133.47,1138.61,,256.11,312.45,44.57,257.48,158.843,26.32,,31.11,103.81,,181.9,172.78,125,40.21,52.13,592.55,63.42,,,126.24,,34,354.39,51.196,36.2875,,,,366.85,,86.17,67.56,,129.5,109.85,66.21,312.56,92.78,76.15,,5.41,116.71,,69.53,,77.1271,38.126,105.06,142.21,194.73,171.77,51.77,210.72,58.99,,,256.11,,114.2,,,,105.02,,,25.51,,,,,,,,,,43.19,,,,,95.24,98.32,67.02,89.26,18.98,19.85,29.17,177.73,80.79,,61.99,40.98,89.07,94.65,115.92,24.91,335.09,127.15,53.35,,70.59,113.93,36.92,36.45,81.75,35.18,,101.21
28/5/2019,7278.38,44.558,,278.25,97.11,161.73,161.09,,304.81,39.01,29.03,168.85,1836.43,,190.99,43.5,254.48,,114.14,225.54,1685.8,63.92,,377,42.47,246.31,,,53.93,24.84,220.69,62.07,,97.27,,,93.5,36.22,,30.38,184.31,86.97,,63.97,1134.15,1139.56,,246.85,313,43.57,255.7,157.073,26.27,,29.06,102.74,,178.92,173.55,123.7,39.555,50.97,600.58,62.27,,,126.16,,32.94,354.78,50.166,35.8325,,,,369.3,,86.17,67.1,,127.63,111.74,65.37,307.93,91.33,75.7,,5.35,117.88,,68.01,,75.7696,37.74,103.21,142.02,194.78,172.76,51.69,212.87,58.03,,,246.85,,114.11,,,,106.54,,,25.91,,,,,,,,,,42.63,,,,,94.34,97.86,66.15,85.76,17.9,19.46,28.73,176.71,79.81,,60.7,39.58,84.5,94.99,115.99,25.02,334.85,125,52,,70.16,113.24,36.64,36.16,81.76,34.36,,101.7
29/5/2019,7216.86,44.345,,273.38,98.11,159.87,161.52,,297.41,39.37,28.09,169.18,1819.19,,188.56,43.99,254.12,,112.95,223.4,1685.92,63.75,,375.37,41.92,240.69,,,53.18,24.65,221.94,61.88,,95.32,,,92.55,36.1,,30.5,182.19,86.81,,63.37,1116.46,1119.94,,247.45,308.28,44.23,249.62,157.31,26.01,,28.68,103.39,,177.6,161.59,124.42,40.275,51.16,573.61,61.76,,,124.94,,33.29,349.19,49.688,35.085,,,,367.13,,85.68,67.51,,128.17,110.08,65.76,307.78,90.3,75.28,,5.34,116.22,,68.54,,75.9892,37.972,104.15,139.67,194.52,166.55,51.13,203.23,57.2,,,247.45,,114.39,,,,107,,,25.7,,,,,,,,,,43.73,,,,,93.85,97.14,65.37,84.84,18,19.01,28.41,175.69,79.25,,60.31,39.66,82.95,94.39,116.02,24.91,322.07,121.3,52.59,,69.43,113.14,35.79,35.3,77.59,34.07,,103.65
30/5/2019,7245.4,44.575,,274.51,98.06,160.91,162.62,,296.68,39.75,28.03,169.04,1816.32,,189.89,43.56,256.62,,111.82,223.78,1673.06,64.32,,379.22,41.74,241.54,,,53.57,25.0033,223.6,62.36,,98.31,,,92.13,36.38,,30.72,183.01,87.13,,63.34,1117.95,1121.41,,249.7,311.2,44.73,248.08,159.073,26.35,,27.4,104.5,,178.62,163.85,124.65,40.67,51.25,578.29,62.28,,,125.73,,33.32,351.85,49.85,34.7775,,,,372.31,,86.24,68.04,,128.61,111.41,66.59,307.96,92.9,76.17,,5.37,117.04,,68.27,,75.8894,37.644,105.44,140.52,195.92,170.26,50.55,207.91,57.36,,,249.7,,111.43,,,,106.99,,,25.62,,,,,,,,,,43.92,,,,,94.57,98.02,65.13,85.5,17.21,18.88,28.17,177.69,79.47,,60.45,39.46,83.38,94.74,116.1,24.37,328.46,120.49,53.14,,70.32,112.57,35.22,34.81,78.74,34.68,,105.45
31/5/2019,7127.96,43.768,,270.9,96.62,160.12,160.91,,284.35,38.69,27.41,166.7,1775.07,,188.05,43.37,251.64,,110,219.29,1656.22,63.57,,376.8,41,239.58,,,52.03,24.8233,221.83,61.93,,101.59,,,93.08,35.93,,30.59,177.47,85.86,,62.25,1103.63,1106.5,,249.77,306.91,44.04,244.85,154.95,25.76,,27.65,103.07,,174.61,165.59,124.84,40.015,50.85,570.52,61.86,,,123.68,,32.61,343.28,49.722,33.865,,,,371.37,,85.79,65.82,,128,109.75,66.82,301.72,92.99,76.06,,5.31,116.44,,66.63,,73.3042,37.032,104.31,140,194.98,166.18,49.34,204.12,57.34,,,249.77,,107.33,,,,108.15,,,25.64,,,,,,,,,,41.85,,,,,93.79,95.14,64.46,85.14,16.8,18.73,27.23,175.5,77.65,,59.2,37.22,82.24,94.12,115,24.6,333.38,113.68,52.59,,69.97,110.28,35.23,34.71,78.63,34.56,,102.31
3/6/2019,6978.02,43.325,,259.03,96.07,156,154.82,,283.32,38.78,27.58,172.36,1692.69,,186.98,42.38,253.18,,107.78,223.37,1650.46,61.7,,377.65,40.96,241.07,,,51.78,24.84,223.39,60.54,,100.69,,,91.31,35.62,,30.86,164.15,82.68,,63.63,1036.23,1038.74,,245.59,303.72,43.46,238.07,152.757,25.76,,28.42,101.78,,172.43,163.87,124.36,39.875,51.56,568.77,62.81,,,119.84,,32.69,336.63,48.932,33.445,,,,374.22,,84.43,66.23,,128.98,105.52,66.66,303.95,92.04,76.22,,5.27,113.41,,66.92,,74.0628,35.794,105.17,140.23,189.33,166.64,49.91,191.88,57.95,,,245.59,,103.57,,,,105.95,,,25.53,,,,,,,,,,42.52,,,,,94.61,97.07,65.16,85.29,17.19,17.98,27.2,178.06,77.72,,58.91,37.08,82.07,93.48,116.17,24.42,330.6,114.05,53.31,,69.08,109.4,34.24,33.78,79.56,33.96,,102.3
4/6/2019,7166.75,44.91,,268.71,100.97,159.45,159.91,,297.24,40.42,29.57,174.73,1729.56,,190.46,43.61,265.7,,111.43,227,1747.03,63.22,,387.67,41.4,245.61,,,53.23,25.5533,226.5,61.1,,100.69,,,94.13,36.54,,31.78,167.5,86.16,,64.32,1053.05,1054.49,,252.88,313.83,44.79,247.1,158.143,26.8,,28.67,105.32,,180.42,169,128.18,42.13,52.14,551.71,62.87,,,123.16,,34.49,353.4,50.182,35.75,,,,374.9,,85.36,68.62,,129.07,108.73,68.45,302.06,94.64,78.52,,5.39,118.05,,69.4,,75.55,38.72,109.12,141.84,194.29,171.27,51.5,195.79,57.78,,,252.88,,112.87,,,,108.99,,,26.68,,,,,,,,,,44.16,,,,,95.34,103.04,66.41,88.49,17.82,18.87,29.12,179.22,80.52,,61.15,39.14,83.78,94.36,120.15,25.55,335.53,117.54,55.35,,70.88,112.09,34.48,34.09,81.56,34.87,,106.9
5/6/2019,7220.9,45.635,,272.86,99.87,162.65,161.31,,302.57,40.59,29.5,174.55,1738.5,,189.4,44.52,265.72,,109.14,226.09,1765,64.5,,384.96,41.3,247.96,,,54.75,26.01,230.51,62.18,,100.29,,,95.25,36.56,,32.18,168.17,88.36,,64.44,1042.22,1044.64,,256.6,318.14,44.55,252.12,161.687,26.19,,28.47,106.31,,182.32,173.52,127.55,41.165,52.94,569.15,64.03,,,125.83,,33.34,355.73,49.114,35.32,,,,379.89,,86.43,69.14,,131.39,110.77,67.02,300,94.99,79.96,,5.27,120.98,,67.96,,76.1489,39.318,109.48,144.35,200.33,173.27,50.8,199.6,59.32,,,256.6,,110.46,,,,111.55,,,26.21,,,,,,,,,,44.05,,,,,95.47,103.49,67.59,88.47,17.77,19.08,30.36,182.85,81.85,,61.13,37.9,83.59,94.93,120.57,25.34,337.48,118.78,55.57,,71.51,112.34,34.36,34.02,81.02,33.73,,105.6
6/6/2019,7275.93,46.305,,274.8,99.97,164.3,161.16,,306.36,41.38,31.82,174.45,1754.36,,192.76,44.08,272.79,,108.89,224.35,1754.86,64.69,,387.31,41.15,251.21,,,55.1,25.8367,231.54,61.9,,102.22,,,96.39,36.81,,31.96,168.33,89.41,,63.73,1044.34,1047.76,,259.68,318.56,45.1,253.2,161.747,26.24,,28.62,107.86,,184.64,170.38,128.6,41.565,53.46,581.69,63.84,,,127.82,,33.47,357.13,50.49,35.945,,,,381.05,,87.09,69.74,,131.98,111.78,67.59,299.6,96.16,81.4,,5.31,122.12,,69.43,,75.8096,41.19,110.19,144.74,203.26,167.75,50.98,204.11,59.8,,,259.68,,109.98,,,,110.67,,,26.39,,,,,,,,,,44.4,,,,,95.19,104.46,68.72,87.74,17.45,18.95,30.38,183.47,82.96,,61.09,37.99,80.49,95.36,120.52,25.76,340.33,118.81,55.82,,72.25,111.96,34.12,33.74,79.86,33.58,,106.01
7/6/2019,7417.29,47.538,,278.16,100.69,166.92,165.3,,307.66,41.51,32.41,175.51,1804.03,,196.62,45.38,274.87,,109.81,227.23,1778.29,65.57,,394.04,41.48,256.01,,,55.93,26.0233,232.62,62.78,,102.64,,,96.99,37.51,,32.26,173.35,89.74,,65.35,1066.04,1068.37,,264.92,335.49,46.03,257.47,166.347,26.8,,28.74,109.42,,186.68,172.49,132.52,41.835,54.02,604.49,65.92,,,131.4,,33.99,360.87,51.652,36.375,,,,382.26,,87.6,70.22,,133.47,114.02,68.69,306.72,99.16,82.48,,5.31,123.9,,70.15,,76.8876,40.9,111.17,146.47,207.09,173.51,51.97,211.47,59.43,,,264.92,,111.02,,,,111.65,,,26.49,,,,,,,,,,43.56,,,,,96.04,105.92,69.76,87.39,17.4,19.15,30.92,186.88,83.27,,61.3,36.94,80.64,95.86,122.6,26.24,338.16,118.4,56.53,,72.74,111.99,34.01,33.68,80.83,33.95,,107.49
10/6/2019,7501.93,48.145,,280.34,106.55,167.69,165.12,,315.03,43.14,33.23,175.58,1860.63,,198.26,46.01,280.21,,111.76,228.4,1781.12,67.17,,395.41,41.29,256.85,,,56.42,26.2233,234.54,63.03,,103.78,,,95.51,38.12,,32.64,174.82,90.58,,66.12,1080.38,1082.76,,268.47,337.12,46.8,260.52,169.907,27.26,,30.31,113.46,,191.17,171.35,132.75,42.875,54.19,616.46,65.75,,,132.6,,34.94,352.01,52.568,37.1075,,,,385.03,,87.8,70.2,,133.59,115.62,70.54,304.25,98,81.93,,5.43,126.22,,73.1,,76.5282,42.576,112.63,146.87,207.11,172.84,52.29,213.69,59.26,,,268.47,,116.67,,,,111.78,,,26.34,,,,,,,,,,43.95,,,,,95.29,105.74,70.74,88.64,17.57,19.21,30.76,188.31,82.67,,62.32,37.98,81.11,95.98,121.75,26.76,337.05,116.42,58.01,,72.7,113.98,34.03,33.74,76.8,35.1,,110.88
11/6/2019,7513.85,48.703,,275.99,105.17,165.11,163.2,,308.88,43.75,32.41,174.62,1863.7,,200.1,46.7,283.48,,115.37,229.08,1803.63,68.2,,391.64,41.22,257.11,,,57.11,26.2,232.28,63.37,,106.53,,,94.58,38.23,,32.35,178.1,89.64,,66.1,1078.72,1081.04,,263.93,335.89,46.85,256.73,168.853,28,,30.24,114.23,,189.92,171.63,134.52,42.67,53.99,613.3,64.5,,,132.1,,34.84,351.27,53.96,37.6875,,,,381,,87.05,69.79,,133.2,114.6,71.24,306.84,98.47,82.37,,5.49,126.14,,73.97,,75.3205,43.42,112.93,145.55,206.58,172,52.88,205.77,58.69,,,263.93,,118.15,,,,110.29,,,27,,,,,,,,,,43.79,,,,,95.97,105.68,71.12,87.91,17.51,18.85,30.58,188.31,82.77,,62.12,38.41,81.09,95.84,123.06,26.46,340.01,117.14,58.03,,71.67,113.28,34.18,33.83,75.56,36.19,,111.67
